collection,publication,year,issue_or_edition,filename,source_url,notes
Montpelier Section GMC,Trail Talk,2014,Spring 2014,montpelier-trail-talk/TrailTalk_2014_Spring_110.pdf,https://gmcmontpelier.org/archives/TrailTalk/2014/110.pdf,
Montpelier Section GMC,Trail Talk,2014,Summer 2014,montpelier-trail-talk/TrailTalk_2014_Summer_111.pdf,https://gmcmontpelier.org/archives/TrailTalk/2014/111.pdf,
Montpelier Section GMC,Trail Talk,2014,Fall 2014,montpelier-trail-talk/TrailTalk_2014_Fall_112.pdf,https://gmcmontpelier.org/archives/TrailTalk/2014/112.pdf,
Montpelier Section GMC,Trail Talk,2014,Winter 2014,montpelier-trail-talk/TrailTalk_2014_Winter_113.pdf,https://gmcmontpelier.org/archives/TrailTalk/2014/113.pdf,
Montpelier Section GMC,Trail Talk,2013,Spring 2013,montpelier-trail-talk/TrailTalk_2013_Spring_106.pdf,https://gmcmontpelier.org/archives/TrailTalk/2013/106.pdf,
Montpelier Section GMC,Trail Talk,2013,Summer 2013,montpelier-trail-talk/TrailTalk_2013_Summer_107.pdf,https://gmcmontpelier.org/archives/TrailTalk/2013/107.pdf,
Montpelier Section GMC,Trail Talk,2013,Fall 2013,montpelier-trail-talk/TrailTalk_2013_Fall_108.pdf,https://gmcmontpelier.org/archives/TrailTalk/2013/108.pdf,
Montpelier Section GMC,Trail Talk,2013,Winter 2013,montpelier-trail-talk/TrailTalk_2013_Winter_109.pdf,https://gmcmontpelier.org/archives/TrailTalk/2013/109.pdf,
Montpelier Section GMC,Trail Talk,2012,Spring 2012,montpelier-trail-talk/TrailTalk_2012_Spring_102.pdf,https://gmcmontpelier.org/archives/TrailTalk/2012/102.pdf,
Montpelier Section GMC,Trail Talk,2012,Summer 2012,montpelier-trail-talk/TrailTalk_2012_Summer_103.pdf,https://gmcmontpelier.org/archives/TrailTalk/2012/103.pdf,
Montpelier Section GMC,Trail Talk,2012,Fall 2012,montpelier-trail-talk/TrailTalk_2012_Fall_104.pdf,https://gmcmontpelier.org/archives/TrailTalk/2012/104.pdf,
Montpelier Section GMC,Trail Talk,2012,Winter 2012,montpelier-trail-talk/TrailTalk_2012_Winter_105.pdf,https://gmcmontpelier.org/archives/TrailTalk/2012/105.pdf,
Montpelier Section GMC,Trail Talk,2011,Spring 2011,montpelier-trail-talk/TrailTalk_2011_Spring_98.pdf,https://gmcmontpelier.org/archives/TrailTalk/2011/98.pdf,
Montpelier Section GMC,Trail Talk,2011,Summer 2011,montpelier-trail-talk/TrailTalk_2011_Summer_99.pdf,https://gmcmontpelier.org/archives/TrailTalk/2011/99.pdf,
Montpelier Section GMC,Trail Talk,2011,Fall 2011,montpelier-trail-talk/TrailTalk_2011_Fall_100.pdf,https://gmcmontpelier.org/archives/TrailTalk/2011/100.pdf,
Montpelier Section GMC,Trail Talk,2011,Winter 2011,montpelier-trail-talk/TrailTalk_2011_Winter_101.pdf,https://gmcmontpelier.org/archives/TrailTalk/2011/101.pdf,
Montpelier Section GMC,Trail Talk,2010,Spring 2010,montpelier-trail-talk/TrailTalk_2010_Spring_94.pdf,https://gmcmontpelier.org/archives/TrailTalk/2010/94.pdf,
Montpelier Section GMC,Trail Talk,2010,Summer 2010,montpelier-trail-talk/TrailTalk_2010_Summer_95.pdf,https://gmcmontpelier.org/archives/TrailTalk/2010/95.pdf,
Montpelier Section GMC,Trail Talk,2010,Fall 2010,montpelier-trail-talk/TrailTalk_2010_Fall_96.pdf,https://gmcmontpelier.org/archives/TrailTalk/2010/96.pdf,
Montpelier Section GMC,Trail Talk,2010,Winter 2010,montpelier-trail-talk/TrailTalk_2010_Winter_97.pdf,https://gmcmontpelier.org/archives/TrailTalk/2010/97.pdf,
Montpelier Section GMC,Trail Talk,2009,Spring 2009,montpelier-trail-talk/TrailTalk_2009_Spring_90.pdf,https://gmcmontpelier.org/archives/TrailTalk/2009/90.pdf,
Montpelier Section GMC,Trail Talk,2009,Summer 2009,montpelier-trail-talk/TrailTalk_2009_Summer_91.pdf,https://gmcmontpelier.org/archives/TrailTalk/2009/91.pdf,
Montpelier Section GMC,Trail Talk,2009,Fall 2009,montpelier-trail-talk/TrailTalk_2009_Fall_92.pdf,https://gmcmontpelier.org/archives/TrailTalk/2009/92.pdf,
Montpelier Section GMC,Trail Talk,2009,Winter 2009,montpelier-trail-talk/TrailTalk_2009_Winter_93.pdf,https://gmcmontpelier.org/archives/TrailTalk/2009/93.pdf,
Montpelier Section GMC,Trail Talk,2008,Spring 2008,montpelier-trail-talk/TrailTalk_2008_Spring_86.pdf,https://gmcmontpelier.org/archives/TrailTalk/2008/86.pdf,
Montpelier Section GMC,Trail Talk,2008,Summer 2008,montpelier-trail-talk/TrailTalk_2008_Summer_87.pdf,https://gmcmontpelier.org/archives/TrailTalk/2008/87.pdf,
Montpelier Section GMC,Trail Talk,2008,Fall 2008,montpelier-trail-talk/TrailTalk_2008_Fall_88.pdf,https://gmcmontpelier.org/archives/TrailTalk/2008/88.pdf,
Montpelier Section GMC,Trail Talk,2008,Winter 2008,montpelier-trail-talk/TrailTalk_2008_Winter_89.pdf,https://gmcmontpelier.org/archives/TrailTalk/2008/89.pdf,
Montpelier Section GMC,Trail Talk,2007,Spring 2007,montpelier-trail-talk/TrailTalk_2007_Spring_82.pdf,https://gmcmontpelier.org/archives/TrailTalk/2007/82.pdf,
Montpelier Section GMC,Trail Talk,2007,Summer 2007,montpelier-trail-talk/TrailTalk_2007_Summer_83.pdf,https://gmcmontpelier.org/archives/TrailTalk/2007/83.pdf,
Montpelier Section GMC,Trail Talk,2007,Fall 2007,montpelier-trail-talk/TrailTalk_2007_Fall_84.pdf,https://gmcmontpelier.org/archives/TrailTalk/2007/84.pdf,
Montpelier Section GMC,Trail Talk,2007,Winter 2007,montpelier-trail-talk/TrailTalk_2007_Winter_85.pdf,https://gmcmontpelier.org/archives/TrailTalk/2007/85.pdf,
Montpelier Section GMC,Trail Talk,2006,Spring 2006,montpelier-trail-talk/TrailTalk_2006_Spring_78.pdf,https://gmcmontpelier.org/archives/TrailTalk/2006/78.pdf,
Montpelier Section GMC,Trail Talk,2006,Summer 2006,montpelier-trail-talk/TrailTalk_2006_Summer_79.pdf,https://gmcmontpelier.org/archives/TrailTalk/2006/79.pdf,
Montpelier Section GMC,Trail Talk,2006,Fall 2006,montpelier-trail-talk/TrailTalk_2006_Fall_80.pdf,https://gmcmontpelier.org/archives/TrailTalk/2006/80.pdf,
Montpelier Section GMC,Trail Talk,2006,Winter 2006,montpelier-trail-talk/TrailTalk_2006_Winter_81.pdf,https://gmcmontpelier.org/archives/TrailTalk/2006/81.pdf,
Montpelier Section GMC,Trail Talk,2005,Spring 2005,montpelier-trail-talk/TrailTalk_2005_Spring_74.pdf,https://gmcmontpelier.org/archives/TrailTalk/2005/74.pdf,
Montpelier Section GMC,Trail Talk,2005,Summer 2005,montpelier-trail-talk/TrailTalk_2005_Summer_75.pdf,https://gmcmontpelier.org/archives/TrailTalk/2005/75.pdf,
Montpelier Section GMC,Trail Talk,2005,Fall 2005,montpelier-trail-talk/TrailTalk_2005_Fall_76.pdf,https://gmcmontpelier.org/archives/TrailTalk/2005/76.pdf,
Montpelier Section GMC,Trail Talk,2005,Winter 2005,montpelier-trail-talk/TrailTalk_2005_Winter_77.pdf,https://gmcmontpelier.org/archives/TrailTalk/2005/77.pdf,
Montpelier Section GMC,Trail Talk,2004,Spring 2004,montpelier-trail-talk/TrailTalk_2004_Spring_70.pdf,https://gmcmontpelier.org/archives/TrailTalk/2004/70.pdf,
Montpelier Section GMC,Trail Talk,2004,Summer 2004,montpelier-trail-talk/TrailTalk_2004_Summer_71.pdf,https://gmcmontpelier.org/archives/TrailTalk/2004/71.pdf,
Montpelier Section GMC,Trail Talk,2004,Fall 2004,montpelier-trail-talk/TrailTalk_2004_Fall_72.pdf,https://gmcmontpelier.org/archives/TrailTalk/2004/72.pdf,
Montpelier Section GMC,Trail Talk,2004,Winter 2004,montpelier-trail-talk/TrailTalk_2004_Winter_73.pdf,https://gmcmontpelier.org/archives/TrailTalk/2004/73.pdf,
Montpelier Section GMC,Trail Talk,2003,Spring 2003,montpelier-trail-talk/TrailTalk_2003_Spring_66.pdf,https://gmcmontpelier.org/archives/TrailTalk/2003/66.pdf,
Montpelier Section GMC,Trail Talk,2003,Summer 2003,montpelier-trail-talk/TrailTalk_2003_Summer_67.pdf,https://gmcmontpelier.org/archives/TrailTalk/2003/67.pdf,
Montpelier Section GMC,Trail Talk,2003,Fall 2003,montpelier-trail-talk/TrailTalk_2003_Fall_68.pdf,https://gmcmontpelier.org/archives/TrailTalk/2003/68.pdf,
Montpelier Section GMC,Trail Talk,2003,Winter 2003,montpelier-trail-talk/TrailTalk_2003_Winter_69.pdf,https://gmcmontpelier.org/archives/TrailTalk/2003/69.pdf,
Montpelier Section GMC,Trail Talk,2002,Spring 2002,montpelier-trail-talk/TrailTalk_2002_Spring_62.pdf,https://gmcmontpelier.org/archives/TrailTalk/2002/62.pdf,
Montpelier Section GMC,Trail Talk,2002,Summer 2002,montpelier-trail-talk/TrailTalk_2002_Summer_63.pdf,https://gmcmontpelier.org/archives/TrailTalk/2002/63.pdf,
Montpelier Section GMC,Trail Talk,2002,Fall 2002,montpelier-trail-talk/TrailTalk_2002_Fall_64.pdf,https://gmcmontpelier.org/archives/TrailTalk/2002/64.pdf,
Montpelier Section GMC,Trail Talk,2002,Winter 2002,montpelier-trail-talk/TrailTalk_2002_Winter_65.pdf,https://gmcmontpelier.org/archives/TrailTalk/2002/65.pdf,
Montpelier Section GMC,Trail Talk,2001,Spring 2001,montpelier-trail-talk/TrailTalk_2001_Spring_58.pdf,https://gmcmontpelier.org/archives/TrailTalk/2001/58.pdf,
Montpelier Section GMC,Trail Talk,2001,Summer 2001,montpelier-trail-talk/TrailTalk_2001_Summer_59.pdf,https://gmcmontpelier.org/archives/TrailTalk/2001/59.pdf,
Montpelier Section GMC,Trail Talk,2001,Fall 2001,montpelier-trail-talk/TrailTalk_2001_Fall_60.pdf,https://gmcmontpelier.org/archives/TrailTalk/2001/60.pdf,
Montpelier Section GMC,Trail Talk,2001,Winter 2001,montpelier-trail-talk/TrailTalk_2001_Winter_61.pdf,https://gmcmontpelier.org/archives/TrailTalk/2001/61.pdf,
Montpelier Section GMC,Trail Talk,2000,Spring 2000,montpelier-trail-talk/TrailTalk_2000_Spring_55.pdf,https://gmcmontpelier.org/archives/TrailTalk/2000/55.pdf,
Montpelier Section GMC,Trail Talk,2000,Summer 2000,montpelier-trail-talk/TrailTalk_2000_Summer_56.pdf,https://gmcmontpelier.org/archives/TrailTalk/2000/56.pdf,
Montpelier Section GMC,Trail Talk,2000,Winter 2000,montpelier-trail-talk/TrailTalk_2000_Winter_57.pdf,https://gmcmontpelier.org/archives/TrailTalk/2000/57.pdf,
Montpelier Section GMC,Trail Talk,1998,Spring 1998,montpelier-trail-talk/TrailTalk_1998_Spring_49.pdf,https://gmcmontpelier.org/archives/TrailTalk/1998/49.pdf,
Montpelier Section GMC,Trail Talk,1998,Summer 1998,montpelier-trail-talk/TrailTalk_1998_Summer_50.pdf,https://gmcmontpelier.org/archives/TrailTalk/1998/50.pdf,
Montpelier Section GMC,Trail Talk,1998,Winter 1998,montpelier-trail-talk/TrailTalk_1998_Winter_51.pdf,https://gmcmontpelier.org/archives/TrailTalk/1998/51.pdf,
Montpelier Section GMC,Trail Talk,1997,Spring 1997,montpelier-trail-talk/TrailTalk_1997_Spring_46.pdf,https://gmcmontpelier.org/archives/TrailTalk/1997/46.pdf,
Montpelier Section GMC,Trail Talk,1997,Summer 1997,montpelier-trail-talk/TrailTalk_1997_Summer_47.pdf,https://gmcmontpelier.org/archives/TrailTalk/1997/47.pdf,
Montpelier Section GMC,Trail Talk,1997,Winter 1997,montpelier-trail-talk/TrailTalk_1997_Winter_48.pdf,https://gmcmontpelier.org/archives/TrailTalk/1997/48.pdf,
Montpelier Section GMC,Trail Talk,1996,Spring 1996,montpelier-trail-talk/TrailTalk_1996_Spring_43.pdf,https://gmcmontpelier.org/archives/TrailTalk/1996/43.pdf,
Montpelier Section GMC,Trail Talk,1996,Summer 1996,montpelier-trail-talk/TrailTalk_1996_Summer_44.pdf,https://gmcmontpelier.org/archives/TrailTalk/1996/44.pdf,
Montpelier Section GMC,Trail Talk,1996,Fall 1996,montpelier-trail-talk/TrailTalk_1996_Fall_45.pdf,https://gmcmontpelier.org/archives/TrailTalk/1996/45.pdf,
Montpelier Section GMC,Trail Talk,1995,Spring 1995,montpelier-trail-talk/TrailTalk_1995_Spring_40.pdf,https://gmcmontpelier.org/archives/TrailTalk/1995/40.pdf,
Montpelier Section GMC,Trail Talk,1995,Summer 1995,montpelier-trail-talk/TrailTalk_1995_Summer_41.pdf,https://gmcmontpelier.org/archives/TrailTalk/1995/41.pdf,
Montpelier Section GMC,Trail Talk,1995,Fall 1995,montpelier-trail-talk/TrailTalk_1995_Fall_42.pdf,https://gmcmontpelier.org/archives/TrailTalk/1995/42.pdf,
Montpelier Section GMC,Trail Talk,1994,Summer 1994,montpelier-trail-talk/TrailTalk_1994_Summer_38.pdf,https://gmcmontpelier.org/archives/TrailTalk/1994/38.pdf,
Montpelier Section GMC,Trail Talk,1994,Fall 1994,montpelier-trail-talk/TrailTalk_1994_Fall_39.pdf,https://gmcmontpelier.org/archives/TrailTalk/1994/39.pdf,
Montpelier Section GMC,Trail Talk,1993,Spring 1993,montpelier-trail-talk/TrailTalk_1993_Spring_35.pdf,https://gmcmontpelier.org/archives/TrailTalk/1993/35.pdf,
Montpelier Section GMC,Trail Talk,1993,Summer 1993,montpelier-trail-talk/TrailTalk_1993_Summer_36.pdf,https://gmcmontpelier.org/archives/TrailTalk/1993/36.pdf,
Montpelier Section GMC,Trail Talk,1993,Winter 1993,montpelier-trail-talk/TrailTalk_1993_Winter_37.pdf,https://gmcmontpelier.org/archives/TrailTalk/1993/37.pdf,
Montpelier Section GMC,Trail Talk,1992,Spring 1992,montpelier-trail-talk/TrailTalk_1992_Spring_32.pdf,https://gmcmontpelier.org/archives/TrailTalk/1992/32.pdf,
Montpelier Section GMC,Trail Talk,1992,Summer 1992,montpelier-trail-talk/TrailTalk_1992_Summer_33.pdf,https://gmcmontpelier.org/archives/TrailTalk/1992/33.pdf,
Montpelier Section GMC,Trail Talk,1992,Fall 1992,montpelier-trail-talk/TrailTalk_1992_Fall_34.pdf,https://gmcmontpelier.org/archives/TrailTalk/1992/34.pdf,
Montpelier Section GMC,Trail Talk,1991,Summer 1991,montpelier-trail-talk/TrailTalk_1991_Summer_30.pdf,https://gmcmontpelier.org/archives/TrailTalk/1991/30.pdf,
Montpelier Section GMC,Trail Talk,1991,Winter 1991,montpelier-trail-talk/TrailTalk_1991_Winter_31.pdf,https://gmcmontpelier.org/archives/TrailTalk/1991/31.pdf,
Montpelier Section GMC,Trail Talk,1990,Summer 1990,montpelier-trail-talk/TrailTalk_1990_Summer_27.pdf,https://gmcmontpelier.org/archives/TrailTalk/1990/27.pdf,
Montpelier Section GMC,Trail Talk,1990,Fall 1990,montpelier-trail-talk/TrailTalk_1990_Fall_28.pdf,https://gmcmontpelier.org/archives/TrailTalk/1990/28.pdf,
Montpelier Section GMC,Trail Talk,1990,Winter 1990,montpelier-trail-talk/TrailTalk_1990_Winter_29.pdf,https://gmcmontpelier.org/archives/TrailTalk/1990/29.pdf,
Montpelier Section GMC,Trail Talk,1989,Summer 1989,montpelier-trail-talk/TrailTalk_1989_Summer_24.pdf,https://gmcmontpelier.org/archives/TrailTalk/1989/24.pdf,
Montpelier Section GMC,Trail Talk,1989,Fall 1989,montpelier-trail-talk/TrailTalk_1989_Fall_25.pdf,https://gmcmontpelier.org/archives/TrailTalk/1989/25.pdf,
Montpelier Section GMC,Trail Talk,1989,Winter 1989,montpelier-trail-talk/TrailTalk_1989_Winter_26.pdf,https://gmcmontpelier.org/archives/TrailTalk/1989/26.pdf,
Montpelier Section GMC,Trail Talk,1988,Summer 1988,montpelier-trail-talk/TrailTalk_1988_Summer_21.pdf,https://gmcmontpelier.org/archives/TrailTalk/1988/21.pdf,
Montpelier Section GMC,Trail Talk,1988,Fall 1988,montpelier-trail-talk/TrailTalk_1988_Fall_22.pdf,https://gmcmontpelier.org/archives/TrailTalk/1988/22.pdf,
Montpelier Section GMC,Trail Talk,1988,Winter 1988,montpelier-trail-talk/TrailTalk_1988_Winter_23.pdf,https://gmcmontpelier.org/archives/TrailTalk/1988/23.pdf,
Montpelier Section GMC,Trail Talk,1987,Spring 1987,montpelier-trail-talk/TrailTalk_1987_Spring_18.pdf,https://gmcmontpelier.org/archives/TrailTalk/1987/18.pdf,
Montpelier Section GMC,Trail Talk,1987,Fall 1987,montpelier-trail-talk/TrailTalk_1987_Fall_19.pdf,https://gmcmontpelier.org/archives/TrailTalk/1987/19.pdf,
Montpelier Section GMC,Trail Talk,1987,Winter 1987,montpelier-trail-talk/TrailTalk_1987_Winter_20.pdf,https://gmcmontpelier.org/archives/TrailTalk/1987/20.pdf,
Montpelier Section GMC,Trail Talk,1986,Spring 1986,montpelier-trail-talk/TrailTalk_1986_Spring_15.pdf,https://gmcmontpelier.org/archives/TrailTalk/1986/15.pdf,
Montpelier Section GMC,Trail Talk,1986,Fall 1986,montpelier-trail-talk/TrailTalk_1986_Fall_16.pdf,https://gmcmontpelier.org/archives/TrailTalk/1986/16.pdf,
Montpelier Section GMC,Trail Talk,1986,Winter 1986,montpelier-trail-talk/TrailTalk_1986_Winter_17.pdf,https://gmcmontpelier.org/archives/TrailTalk/1986/17.pdf,
Montpelier Section GMC,Trail Talk,1985,Spring 1985,montpelier-trail-talk/TrailTalk_1985_Spring_12.pdf,https://gmcmontpelier.org/archives/TrailTalk/1985/12.pdf,
Montpelier Section GMC,Trail Talk,1985,Fall 1985,montpelier-trail-talk/TrailTalk_1985_Fall_13.pdf,https://gmcmontpelier.org/archives/TrailTalk/1985/13.pdf,
Montpelier Section GMC,Trail Talk,1985,Winter 1985,montpelier-trail-talk/TrailTalk_1985_Winter_14.pdf,https://gmcmontpelier.org/archives/TrailTalk/1985/14.pdf,
Montpelier Section GMC,Trail Talk,1984,Summer 1984,montpelier-trail-talk/TrailTalk_1984_Summer_09.pdf,https://gmcmontpelier.org/archives/TrailTalk/1984/09.pdf,
Montpelier Section GMC,Trail Talk,1984,Fall 1984,montpelier-trail-talk/TrailTalk_1984_Fall_10.pdf,https://gmcmontpelier.org/archives/TrailTalk/1984/10.pdf,
Montpelier Section GMC,Trail Talk,1984,Winter 1984,montpelier-trail-talk/TrailTalk_1984_Winter_11.pdf,https://gmcmontpelier.org/archives/TrailTalk/1984/11.pdf,
Montpelier Section GMC,Trail Talk,1983,Summer 1983,montpelier-trail-talk/TrailTalk_1983_Summer_06.pdf,https://gmcmontpelier.org/archives/TrailTalk/1983/06.pdf,
Montpelier Section GMC,Trail Talk,1983,Fall 1983,montpelier-trail-talk/TrailTalk_1983_Fall_07.pdf,https://gmcmontpelier.org/archives/TrailTalk/1983/07.pdf,
Montpelier Section GMC,Trail Talk,1983,Winter 1983,montpelier-trail-talk/TrailTalk_1983_Winter_08.pdf,https://gmcmontpelier.org/archives/TrailTalk/1983/08.pdf,
Montpelier Section GMC,Trail Talk,1982,Summer 1982,montpelier-trail-talk/TrailTalk_1982_Summer_03.pdf,https://gmcmontpelier.org/archives/TrailTalk/1982/03.pdf,
Montpelier Section GMC,Trail Talk,1982,Fall 1982,montpelier-trail-talk/TrailTalk_1982_Fall_04.pdf,https://gmcmontpelier.org/archives/TrailTalk/1982/04.pdf,
Montpelier Section GMC,Trail Talk,1982,Winter 1982,montpelier-trail-talk/TrailTalk_1982_Winter_05.pdf,https://gmcmontpelier.org/archives/TrailTalk/1982/05.pdf,
Montpelier Section GMC,Trail Talk,1981,Summer 1981,montpelier-trail-talk/TrailTalk_1981_Summer_1981_04.pdf,https://gmcmontpelier.org/archives/TrailTalk/1981/1981_04.pdf,
Montpelier Section GMC,Trail Talk,1981,Fall 1981,montpelier-trail-talk/TrailTalk_1981_Fall_01.pdf,https://gmcmontpelier.org/archives/TrailTalk/1981/01.pdf,
Montpelier Section GMC,Trail Talk,1981,Winter 1981,montpelier-trail-talk/TrailTalk_1981_Winter_02.pdf,https://gmcmontpelier.org/archives/TrailTalk/1981/02.pdf,
Montpelier Section GMC,Trail Talk,1980,Spring 1980,montpelier-trail-talk/TrailTalk_1980_Spring_1980_03.pdf,https://gmcmontpelier.org/archives/TrailTalk/1980/1980_03.pdf,
Montpelier Section GMC,Trail Talk,1980,Fall 1980,montpelier-trail-talk/TrailTalk_1980_Fall_1980_07.pdf,https://gmcmontpelier.org/archives/TrailTalk/1980/1980_07.pdf,
Montpelier Section GMC,Trail Talk,1980,Winter 1980,montpelier-trail-talk/TrailTalk_1980_Winter_1980_12.pdf,https://gmcmontpelier.org/archives/TrailTalk/1980/1980_12.pdf,
Montpelier Section GMC,Trail Talk,1979,Summer 1979,montpelier-trail-talk/TrailTalk_1979_Summer_1979_03.pdf,https://gmcmontpelier.org/archives/TrailTalk/1979/1979_03.pdf,
Montpelier Section GMC,Trail Talk,1979,Winter 1979,montpelier-trail-talk/TrailTalk_1979_Winter_1979_10.pdf,https://gmcmontpelier.org/archives/TrailTalk/1979/1979_10.pdf,
Montpelier Section GMC,Trail Talk,1978,Spring 1978,montpelier-trail-talk/TrailTalk_1978_Spring_1978_02.pdf,https://gmcmontpelier.org/archives/TrailTalk/1978/1978_02.pdf,
Montpelier Section GMC,Trail Talk,1978,Summer 1978,montpelier-trail-talk/TrailTalk_1978_Summer_1978_06.pdf,https://gmcmontpelier.org/archives/TrailTalk/1978/1978_06.pdf,
Montpelier Section GMC,Trail Talk,1978,Winter 1978,montpelier-trail-talk/TrailTalk_1978_Winter_1978_10.pdf,https://gmcmontpelier.org/archives/TrailTalk/1978/1978_10.pdf,
Montpelier Section GMC,Trail Talk,1977,Spring 1977,montpelier-trail-talk/TrailTalk_1977_Spring_1977_02.pdf,https://gmcmontpelier.org/archives/TrailTalk/1977/1977_02.pdf,
Montpelier Section GMC,Trail Talk,1977,Summer 1977,montpelier-trail-talk/TrailTalk_1977_Summer_1977_05.pdf,https://gmcmontpelier.org/archives/TrailTalk/1977/1977_05.pdf,
Montpelier Section GMC,Trail Talk,1977,Fall 1977,montpelier-trail-talk/TrailTalk_1977_Fall_1977_09.pdf,https://gmcmontpelier.org/archives/TrailTalk/1977/1977_09.pdf,
Montpelier Section GMC,Trail Talk,1976,Summer 1976,montpelier-trail-talk/TrailTalk_1976_Summer_1976_04.pdf,https://gmcmontpelier.org/archives/TrailTalk/1976/1976_04.pdf,
Montpelier Section GMC,Trail Talk,1976,Fall 1976,montpelier-trail-talk/TrailTalk_1976_Fall_1976_09.pdf,https://gmcmontpelier.org/archives/TrailTalk/1976/1976_09.pdf,
Montpelier Section GMC,Trail Talk,1975,Summer 1975,montpelier-trail-talk/TrailTalk_1975_Summer_1975_04.pdf,https://gmcmontpelier.org/archives/TrailTalk/1975/1975_04.pdf,
Montpelier Section GMC,Trail Talk,1975,Fall 1975,montpelier-trail-talk/TrailTalk_1975_Fall_1975_08.pdf,https://gmcmontpelier.org/archives/TrailTalk/1975/1975_08.pdf,
Montpelier Section GMC,Trail Talk,1975,Winter 1975,montpelier-trail-talk/TrailTalk_1975_Winter_1975_12.pdf,https://gmcmontpelier.org/archives/TrailTalk/1975/1975_12.pdf,
Montpelier Section GMC,Trail Talk,1974,Summer 1974,montpelier-trail-talk/TrailTalk_1974_Summer_1974_04.pdf,https://gmcmontpelier.org/archives/TrailTalk/1974/1974_04.pdf,
Montpelier Section GMC,Trail Talk,1974,Fall 1974,montpelier-trail-talk/TrailTalk_1974_Fall_1974_08.pdf,https://gmcmontpelier.org/archives/TrailTalk/1974/1974_08.pdf,
Montpelier Section GMC,Trail Talk,1974,Winter 1974,montpelier-trail-talk/TrailTalk_1974_Winter_1974_12.pdf,https://gmcmontpelier.org/archives/TrailTalk/1974/1974_12.pdf,
Montpelier Section GMC,Trail Talk,1973,Spring 1973,montpelier-trail-talk/TrailTalk_1973_Spring_1973_01.pdf,https://gmcmontpelier.org/archives/TrailTalk/1972/1973_01.pdf,
Montpelier Section GMC,Trail Talk,1973,Summer 1973,montpelier-trail-talk/TrailTalk_1973_Summer_1973_04.pdf,https://gmcmontpelier.org/archives/TrailTalk/1973/1973_04.pdf,
Montpelier Section GMC,Trail Talk,1973,Fall 1973,montpelier-trail-talk/TrailTalk_1973_Fall_1973_08.pdf,https://gmcmontpelier.org/archives/TrailTalk/1973/1973_08.pdf,
Montpelier Section GMC,Trail Talk,1973,Winter 1973,montpelier-trail-talk/TrailTalk_1973_Winter_1973_12.pdf,https://gmcmontpelier.org/archives/TrailTalk/1973/1973_12.pdf,
Montpelier Section GMC,Trail Talk,1972,Spring 1972,montpelier-trail-talk/TrailTalk_1972_Spring_1972_01.pdf,https://gmcmontpelier.org/archives/TrailTalk/1971/1972_01.pdf,
Montpelier Section GMC,Trail Talk,1972,Summer 1972,montpelier-trail-talk/TrailTalk_1972_Summer_1972_05.pdf,https://gmcmontpelier.org/archives/TrailTalk/1972/1972_05.pdf,
Montpelier Section GMC,Trail Talk,1972,Fall 1972,montpelier-trail-talk/TrailTalk_1972_Fall_1972_09.pdf,https://gmcmontpelier.org/archives/TrailTalk/1972/1972_09.pdf,
Montpelier Section GMC,Trail Talk,1971,Spring 1971,montpelier-trail-talk/TrailTalk_1971_Spring_1971_02.pdf,https://gmcmontpelier.org/archives/TrailTalk/1970/1971_02.pdf,
Montpelier Section GMC,Trail Talk,1971,Summer 1971,montpelier-trail-talk/TrailTalk_1971_Summer_1971_05.pdf,https://gmcmontpelier.org/archives/TrailTalk/1971/1971_05.pdf,
Montpelier Section GMC,Trail Talk,1971,Fall 1971,montpelier-trail-talk/TrailTalk_1971_Fall_1971_09.pdf,https://gmcmontpelier.org/archives/TrailTalk/1971/1971_09.pdf,
Montpelier Section GMC,Trail Talk,1970,Spring 1970,montpelier-trail-talk/TrailTalk_1970_Spring_1970_03.pdf,https://gmcmontpelier.org/archives/TrailTalk/1970/1970_03.pdf,
Montpelier Section GMC,Trail Talk,1970,Summer 1970,montpelier-trail-talk/TrailTalk_1970_Summer_1970_06.pdf,https://gmcmontpelier.org/archives/TrailTalk/1970/1970_06.pdf,
Montpelier Section GMC,Trail Talk,1970,Fall 1970,montpelier-trail-talk/TrailTalk_1970_Fall_1970_09.pdf,https://gmcmontpelier.org/archives/TrailTalk/1970/1970_09.pdf,
Montpelier Section GMC,Trail Talk,1969,Spring 1969,montpelier-trail-talk/TrailTalk_1969_Spring_1969_03.pdf,https://gmcmontpelier.org/archives/TrailTalk/1969/1969_03.pdf,
Montpelier Section GMC,Trail Talk,1969,Summer 1969,montpelier-trail-talk/TrailTalk_1969_Summer_1969_06.pdf,https://gmcmontpelier.org/archives/TrailTalk/1969/1969_06.pdf,
Montpelier Section GMC,Trail Talk,1969,Fall 1969,montpelier-trail-talk/TrailTalk_1969_Fall_1969_09.pdf,https://gmcmontpelier.org/archives/TrailTalk/1969/1969_09.pdf,
Montpelier Section GMC,Trail Talk,1969,Winter 1969,montpelier-trail-talk/TrailTalk_1969_Winter_1969_12.pdf,https://gmcmontpelier.org/archives/TrailTalk/1969/1969_12.pdf,
Montpelier Section GMC,Trail Talk,1968,Summer 1968,montpelier-trail-talk/TrailTalk_1968_Summer_1968_03.pdf,https://gmcmontpelier.org/archives/TrailTalk/1968/1968_03.pdf,
Montpelier Section GMC,Trail Talk,1968,Fall 1968,montpelier-trail-talk/TrailTalk_1968_Fall_1968_08.pdf,https://gmcmontpelier.org/archives/TrailTalk/1968/1968_08.pdf,
